part_type	order_year	order_quarter	num_orders	price_stddev
LARGE BURNISHED BRASS	1997	2	608	85265.7218
LARGE BURNISHED BRASS	1997	3	579	85719.5937
LARGE BURNISHED BRASS	1997	4	619	88247.2087
LARGE BURNISHED BRASS	1998	1	607	80727.8242
LARGE BURNISHED BRASS	1998	2	645	82764.1768
LARGE BURNISHED BRASS	1998	3	218	86243.3956
LARGE BURNISHED COPPER	1992	1	620	81919.0073
LARGE BURNISHED COPPER	1992	2	654	84718.4391
LARGE BURNISHED COPPER	1992	3	610	85251.6605
LARGE BURNISHED COPPER	1992	4	636	79645.0409
LARGE BURNISHED COPPER	1993	1	603	80860.654
LARGE BURNISHED COPPER	1993	2	633	81095.4255
LARGE BURNISHED COPPER	1993	3	648	82697.8164
LARGE BURNISHED COPPER	1993	4	622	81415.3653
LARGE BURNISHED COPPER	1994	1	624	81725.6913
LARGE BURNISHED COPPER	1994	2	590	81925.685
LARGE BURNISHED COPPER	1994	3	605	83233.7532
LARGE BURNISHED COPPER	1994	4	605	82001.4178
LARGE BURNISHED COPPER	1995	1	604	82096.239
LARGE BURNISHED COPPER	1995	2	603	84616.8791
LARGE BURNISHED COPPER	1995	3	637	86754.8077
LARGE BURNISHED COPPER	1995	4	677	84895.41
LARGE BURNISHED COPPER	1996	1	554	86576.4967
LARGE BURNISHED COPPER	1996	2	617	82730.9357
LARGE BURNISHED COPPER	1996	3	564	82172.4165
LARGE BURNISHED COPPER	1996	4	645	81876.7664
LARGE BURNISHED COPPER	1997	1	601	87506.6606
LARGE BURNISHED COPPER	1997	2	577	82954.6845
LARGE BURNISHED COPPER	1997	3	638	82891.5655
LARGE BURNISHED COPPER	1997	4	610	82350.987
LARGE BURNISHED COPPER	1998	1	576	80906.7915
LARGE BURNISHED COPPER	1998	2	587	87660.129
LARGE BURNISHED COPPER	1998	3	211	85502.9132
LARGE BURNISHED NICKEL	1992	1	604	80731.4627
LARGE BURNISHED NICKEL	1992	2	584	83552.4977
LARGE BURNISHED NICKEL	1992	3	640	82947.7683
LARGE BURNISHED NICKEL	1992	4	632	83542.9791
LARGE BURNISHED NICKEL	1993	1	587	84777.5665
LARGE BURNISHED NICKEL	1993	2	619	83499.1906
LARGE BURNISHED NICKEL	1993	3	624	82253.0954
LARGE BURNISHED NICKEL	1993	4	601	82359.7076
LARGE BURNISHED NICKEL	1994	1	621	83465.0642
LARGE BURNISHED NICKEL	1994	2	610	80409.667
LARGE BURNISHED NICKEL	1994	3	644	79918.2189
LARGE BURNISHED NICKEL	1994	4	632	81071.0421
LARGE BURNISHED NICKEL	1995	1	629	83260.8936
LARGE BURNISHED NICKEL	1995	2	613	85708.1203
LARGE BURNISHED NICKEL	1995	3	591	86408.9001
LARGE BURNISHED NICKEL	1995	4	639	81771.5496
LARGE BURNISHED NICKEL	1996	1	590	86603.0827
LARGE BURNISHED NICKEL	1996	2	641	88872.0373
LARGE BURNISHED NICKEL	1996	3	635	84842.5177
LARGE BURNISHED NICKEL	1996	4	600	83222.0614
LARGE BURNISHED NICKEL	1997	1	608	85153.1326
LARGE BURNISHED NICKEL	1997	2	604	86678.226
LARGE BURNISHED NICKEL	1997	3	571	80764.3259
LARGE BURNISHED NICKEL	1997	4	617	82478.8413
LARGE BURNISHED NICKEL	1998	1	643	86228.2687
LARGE BURNISHED NICKEL	1998	2	650	81215.1363
LARGE BURNISHED NICKEL	1998	3	230	85069.6922
LARGE BURNISHED STEEL	1992	1	615	82185.6586
LARGE BURNISHED STEEL	1992	2	606	79806.1848
LARGE BURNISHED STEEL	1992	3	578	80892.0179
LARGE BURNISHED STEEL	1992	4	635	82802.5298
LARGE BURNISHED STEEL	1993	1	561	81615.8975
LARGE BURNISHED STEEL	1993	2	605	84648.5879
LARGE BURNISHED STEEL	1993	3	558	82414.5997
LARGE BURNISHED STEEL	1993	4	565	81914.6603
LARGE BURNISHED STEEL	1994	1	609	85577.5322
LARGE BURNISHED STEEL	1994	2	628	85810.7556
LARGE BURNISHED STEEL	1994	3	609	80116.1985
LARGE BURNISHED STEEL	1994	4	655	86911.2634
LARGE BURNISHED STEEL	1995	1	561	82923.2046
LARGE BURNISHED STEEL	1995	2	614	85236.2338
LARGE BURNISHED STEEL	1995	3	581	82354.9254
LARGE BURNISHED STEEL	1995	4	608	82303.1817
LARGE BURNISHED STEEL	1996	1	639	85825.2643
LARGE BURNISHED STEEL	1996	2	604	82446.986
LARGE BURNISHED STEEL	1996	3	613	82914.9321
LARGE BURNISHED STEEL	1996	4	630	82193.6802
LARGE BURNISHED STEEL	1997	1	612	86389.0279
LARGE BURNISHED STEEL	1997	2	576	85374.2477
LARGE BURNISHED STEEL	1997	3	613	83214.7619
LARGE BURNISHED STEEL	1997	4	623	82869.006
LARGE BURNISHED STEEL	1998	1	587	84566.1466
LARGE BURNISHED STEEL	1998	2	632	81801.994
LARGE BURNISHED STEEL	1998	3	210	83514.3504
LARGE BURNISHED TIN	1992	1	643	82223.4816
LARGE BURNISHED TIN	1992	2	559	81946.3118
LARGE BURNISHED TIN	1992	3	611	83642.6839
LARGE BURNISHED TIN	1992	4	611	83016.0327
LARGE BURNISHED TIN	1993	1	565	83408.6184
LARGE BURNISHED TIN	1993	2	562	82078.9299
LARGE BURNISHED TIN	1993	3	611	85686.0461
LARGE BURNISHED TIN	1993	4	594	81738.5683
LARGE BURNISHED TIN	1994	1	622	84846.0121
LARGE BURNISHED TIN	1994	2	601	82331.2616
LARGE BURNISHED TIN	1994	3	575	84623.3577
LARGE BURNISHED TIN	1994	4	589	80037.7005
LARGE BURNISHED TIN	1995	1	564	83545.5368
LARGE BURNISHED TIN	1995	2	634	84981.8469
LARGE BURNISHED TIN	1995	3	592	80811.3577
LARGE BURNISHED TIN	1995	4	596	83067.85
LARGE BURNISHED TIN	1996	1	600	83251.2933
LARGE BURNISHED TIN	1996	2	591	85066.7177
LARGE BURNISHED TIN	1996	3	593	81551.8293
LARGE BURNISHED TIN	1996	4	632	84731.7873
LARGE BURNISHED TIN	1997	1	591	89146.8736
LARGE BURNISHED TIN	1997	2	565	87182.2181
LARGE BURNISHED TIN	1997	3	560	83090.0685
LARGE BURNISHED TIN	1997	4	621	83176.4684
LARGE BURNISHED TIN	1998	1	573	82403.0885
LARGE BURNISHED TIN	1998	2	564	81663.159
LARGE BURNISHED TIN	1998	3	219	83090.4921
LARGE PLATED BRASS	1992	1	610	83152.6142
LARGE PLATED BRASS	1992	2	611	82748.3347
LARGE PLATED BRASS	1992	3	619	84084.9349
LARGE PLATED BRASS	1992	4	611	82638.1719
LARGE PLATED BRASS	1993	1	627	81994.9747
LARGE PLATED BRASS	1993	2	636	87038.2825
LARGE PLATED BRASS	1993	3	598	85977.6555
LARGE PLATED BRASS	1993	4	608	81507.0895
LARGE PLATED BRASS	1994	1	663	84244.907
LARGE PLATED BRASS	1994	2	626	83582.6732
LARGE PLATED BRASS	1994	3	612	82691.5366
LARGE PLATED BRASS	1994	4	650	84206.8302
LARGE PLATED BRASS	1995	1	580	83559.6657
LARGE PLATED BRASS	1995	2	549	82929.6861
LARGE PLATED BRASS	1995	3	620	87708.3663
LARGE PLATED BRASS	1995	4	600	81229.1888
LARGE PLATED BRASS	1996	1	626	84359.5474
LARGE PLATED BRASS	1996	2	619	88023.801
LARGE PLATED BRASS	1996	3	579	82645.6557
LARGE PLATED BRASS	1996	4	607	82638.8203
LARGE PLATED BRASS	1997	1	549	80173.1224
LARGE PLATED BRASS	1997	2	597	86082.7778
LARGE PLATED BRASS	1997	3	596	83728.1832
LARGE PLATED BRASS	1997	4	581	85061.0156
LARGE PLATED BRASS	1998	1	598	78736.5004
LARGE PLATED BRASS	1998	2	605	80627.0351
LARGE PLATED BRASS	1998	3	230	82983.5504
LARGE PLATED COPPER	1992	1	637	80382.4668
LARGE PLATED COPPER	1992	2	624	87813.9067
LARGE PLATED COPPER	1992	3	590	83139.6774
LARGE PLATED COPPER	1992	4	592	84483.7812
LARGE PLATED COPPER	1993	1	598	85407.9155
LARGE PLATED COPPER	1993	2	604	84259.6494
LARGE PLATED COPPER	1993	3	576	86837.8233
LARGE PLATED COPPER	1993	4	575	85532.9431
LARGE PLATED COPPER	1994	1	597	84113.7789
LARGE PLATED COPPER	1994	2	601	86527.9041
LARGE PLATED COPPER	1994	3	602	82665.5684
LARGE PLATED COPPER	1994	4	558	81509.9132
LARGE PLATED COPPER	1995	1	591	82993.9661
LARGE PLATED COPPER	1995	2	554	83677.2763
LARGE PLATED COPPER	1995	3	618	86293.6377
LARGE PLATED COPPER	1995	4	554	87022.6175
LARGE PLATED COPPER	1996	1	561	83699.5511
LARGE PLATED COPPER	1996	2	587	78431.728
LARGE PLATED COPPER	1996	3	604	84889.534
LARGE PLATED COPPER	1996	4	602	79973.2526
LARGE PLATED COPPER	1997	1	577	84755.4017
LARGE PLATED COPPER	1997	2	615	83988.1673
LARGE PLATED COPPER	1997	3	594	85341.3333
LARGE PLATED COPPER	1997	4	621	87037.9732
LARGE PLATED COPPER	1998	1	586	86142.0514
LARGE PLATED COPPER	1998	2	591	86821.6649
LARGE PLATED COPPER	1998	3	231	83436.2726
LARGE PLATED NICKEL	1992	1	626	82502.1088
LARGE PLATED NICKEL	1992	2	606	80868.7773
LARGE PLATED NICKEL	1992	3	600	80847.1363
LARGE PLATED NICKEL	1992	4	627	85971.2113
LARGE PLATED NICKEL	1993	1	631	81827.9034
LARGE PLATED NICKEL	1993	2	638	83106.7802
LARGE PLATED NICKEL	1993	3	665	86892.2858
LARGE PLATED NICKEL	1993	4	594	81611.5985
LARGE PLATED NICKEL	1994	1	619	80510.1411
LARGE PLATED NICKEL	1994	2	625	85058.6719
LARGE PLATED NICKEL	1994	3	659	83450.0084
LARGE PLATED NICKEL	1994	4	603	81014.5086
LARGE PLATED NICKEL	1995	1	556	82673.558
LARGE PLATED NICKEL	1995	2	651	81795.9966
LARGE PLATED NICKEL	1995	3	582	80207.584
LARGE PLATED NICKEL	1995	4	570	82444.3447
LARGE PLATED NICKEL	1996	1	660	82022.6961
LARGE PLATED NICKEL	1996	2	641	84711.4551
LARGE PLATED NICKEL	1996	3	615	81436.2229
LARGE PLATED NICKEL	1996	4	589	83509.3711
LARGE PLATED NICKEL	1997	1	598	86347.8055
LARGE PLATED NICKEL	1997	2	608	84627.5556
LARGE PLATED NICKEL	1997	3	596	85103.1362
LARGE PLATED NICKEL	1997	4	576	82744.1067
LARGE PLATED NICKEL	1998	1	615	86149.8672
LARGE PLATED NICKEL	1998	2	627	84084.091
LARGE PLATED NICKEL	1998	3	216	84365.4095
LARGE PLATED STEEL	1992	1	628	81012.1058
LARGE PLATED STEEL	1992	2	611	83183.5072
LARGE PLATED STEEL	1992	3	605	84330.9946
LARGE PLATED STEEL	1992	4	602	85006.8638
LARGE PLATED STEEL	1993	1	583	84029.7508
LARGE PLATED STEEL	1993	2	597	82570.165
LARGE PLATED STEEL	1993	3	617	83394.232
LARGE PLATED STEEL	1993	4	577	82338.1695
LARGE PLATED STEEL	1994	1	656	82941.0676
LARGE PLATED STEEL	1994	2	620	80978.9181
LARGE PLATED STEEL	1994	3	595	83627.3483
LARGE PLATED STEEL	1994	4	607	80385.0835
LARGE PLATED STEEL	1995	1	606	84170.9751
LARGE PLATED STEEL	1995	2	641	83312.8443
LARGE PLATED STEEL	1995	3	610	84376.5271
LARGE PLATED STEEL	1995	4	598	84844.1489
LARGE PLATED STEEL	1996	1	615	81480.6228
LARGE PLATED STEEL	1996	2	636	80747.9747
LARGE PLATED STEEL	1996	3	655	84231.3587
LARGE PLATED STEEL	1996	4	607	79605.3097
LARGE PLATED STEEL	1997	1	617	81673.9625
LARGE PLATED STEEL	1997	2	621	85445.5149
LARGE PLATED STEEL	1997	3	583	85105.706
LARGE PLATED STEEL	1997	4	647	81306.1787
LARGE PLATED STEEL	1998	1	618	80208.87
LARGE PLATED STEEL	1998	2	566	85177.0541
LARGE PLATED STEEL	1998	3	223	84429.1449
LARGE PLATED TIN	1992	1	604	82676.1253
LARGE PLATED TIN	1992	2	579	80607.1733
LARGE PLATED TIN	1992	3	616	85866.0134
LARGE PLATED TIN	1992	4	663	79787.7925
LARGE PLATED TIN	1993	1	642	80859.3758
LARGE PLATED TIN	1993	2	643	82388.8111
LARGE PLATED TIN	1993	3	626	88257.2999
LARGE PLATED TIN	1993	4	584	82588.7653
LARGE PLATED TIN	1994	1	607	79569.5761
LARGE PLATED TIN	1994	2	594	85047.2546
LARGE PLATED TIN	1994	3	599	80607.6882
LARGE PLATED TIN	1994	4	607	81687.6752
LARGE PLATED TIN	1995	1	605	78629.6681
LARGE PLATED TIN	1995	2	623	88771.1231
LARGE PLATED TIN	1995	3	596	83143.4812
LARGE PLATED TIN	1995	4	602	81138.9959
LARGE PLATED TIN	1996	1	653	83538.6248
LARGE PLATED TIN	1996	2	605	83655.3395
LARGE PLATED TIN	1996	3	611	81685.2584
LARGE PLATED TIN	1996	4	627	82161.398
LARGE PLATED TIN	1997	1	605	82989.6255
LARGE PLATED TIN	1997	2	598	80579.0398
LARGE PLATED TIN	1997	3	598	82386.5379
LARGE PLATED TIN	1997	4	598	84769.4204
LARGE PLATED TIN	1998	1	596	83072.779
LARGE PLATED TIN	1998	2	610	87431.9055
LARGE PLATED TIN	1998	3	234	77229.4017
LARGE POLISHED BRASS	1992	1	611	83908.5163
LARGE POLISHED BRASS	1992	2	598	80301.214
LARGE POLISHED BRASS	1992	3	548	81460.3423
LARGE POLISHED BRASS	1992	4	555	83149.0565
LARGE POLISHED BRASS	1993	1	632	85362.2053
LARGE POLISHED BRASS	1993	2	554	81031.4658
LARGE POLISHED BRASS	1993	3	580	83812.767
LARGE POLISHED BRASS	1993	4	580	81350.8499
LARGE POLISHED BRASS	1994	1	523	86931.8898
LARGE POLISHED BRASS	1994	2	619	83509.2693
LARGE POLISHED BRASS	1994	3	590	81819.8058
LARGE POLISHED BRASS	1994	4	628	83560.1045
LARGE POLISHED BRASS	1995	1	590	82437.1073
LARGE POLISHED BRASS	1995	2	615	81461.1539
LARGE POLISHED BRASS	1995	3	619	84335.9741
LARGE POLISHED BRASS	1995	4	572	83515.2771
LARGE POLISHED BRASS	1996	1	594	84992.8956
LARGE POLISHED BRASS	1996	2	604	82997.3898
LARGE POLISHED BRASS	1996	3	606	83514.944
LARGE POLISHED BRASS	1996	4	568	83619.9826
LARGE POLISHED BRASS	1997	1	568	81996.8393
LARGE POLISHED BRASS	1997	2	565	83437.4933
LARGE POLISHED BRASS	1997	3	610	81746.0666
LARGE POLISHED BRASS	1997	4	603	84229.011
LARGE POLISHED BRASS	1998	1	591	83640.0593
LARGE POLISHED BRASS	1998	2	531	86583.5622
LARGE POLISHED BRASS	1998	3	200	88860.6931
LARGE POLISHED COPPER	1992	1	610	84306.1037
LARGE POLISHED COPPER	1992	2	636	83997.5969
LARGE POLISHED COPPER	1992	3	607	84585.8168
LARGE POLISHED COPPER	1992	4	605	84987.4499
LARGE POLISHED COPPER	1993	1	638	85288.4235
LARGE POLISHED COPPER	1993	2	618	85025.5233
LARGE POLISHED COPPER	1993	3	645	83775.3495
LARGE POLISHED COPPER	1993	4	637	81945.6752
LARGE POLISHED COPPER	1994	1	637	82178.7688
LARGE POLISHED COPPER	1994	2	612	83806.058
LARGE POLISHED COPPER	1994	3	592	81971.1039
LARGE POLISHED COPPER	1994	4	628	83015.6805
LARGE POLISHED COPPER	1995	1	620	85397.9794
LARGE POLISHED COPPER	1995	2	622	83067.2343
LARGE POLISHED COPPER	1995	3	607	85994.375
LARGE POLISHED COPPER	1995	4	622	85898.3818
LARGE POLISHED COPPER	1996	1	601	83288.9605
LARGE POLISHED COPPER	1996	2	622	83139.5721
LARGE POLISHED COPPER	1996	3	624	81482.8646
LARGE POLISHED COPPER	1996	4	593	84152.1779
LARGE POLISHED COPPER	1997	1	594	84218.2677
LARGE POLISHED COPPER	1997	2	623	83340.3573
LARGE POLISHED COPPER	1997	3	623	81477.9498
LARGE POLISHED COPPER	1997	4	642	84894.9032
LARGE POLISHED COPPER	1998	1	579	84505.9196
LARGE POLISHED COPPER	1998	2	618	85236.244
LARGE POLISHED COPPER	1998	3	211	85222.3109
LARGE POLISHED NICKEL	1992	1	602	81269.9457
LARGE POLISHED NICKEL	1992	2	638	83935.1182
LARGE POLISHED NICKEL	1992	3	626	85057.0731
LARGE POLISHED NICKEL	1992	4	581	83458.0599
LARGE POLISHED NICKEL	1993	1	586	80920.5924
LARGE POLISHED NICKEL	1993	2	625	80826.5749
LARGE POLISHED NICKEL	1993	3	590	81071.2873
LARGE POLISHED NICKEL	1993	4	558	83519.8168
LARGE POLISHED NICKEL	1994	1	642	84590.9596
LARGE POLISHED NICKEL	1994	2	629	83031.21
LARGE POLISHED NICKEL	1994	3	596	82309.6272
LARGE POLISHED NICKEL	1994	4	618	82838.7907
LARGE POLISHED NICKEL	1995	1	600	88395.7377
LARGE POLISHED NICKEL	1995	2	577	82496.8904
LARGE POLISHED NICKEL	1995	3	626	80904.8052
LARGE POLISHED NICKEL	1995	4	599	83545.6757
LARGE POLISHED NICKEL	1996	1	600	84986.9456
LARGE POLISHED NICKEL	1996	2	659	86348.3188
LARGE POLISHED NICKEL	1996	3	609	84568.045
LARGE POLISHED NICKEL	1996	4	619	79989.6447
LARGE POLISHED NICKEL	1997	1	583	82989.3995
LARGE POLISHED NICKEL	1997	2	622	85572.0397
LARGE POLISHED NICKEL	1997	3	555	84271.44
LARGE POLISHED NICKEL	1997	4	611	77903.6714
LARGE POLISHED NICKEL	1998	1	577	81556.9721
LARGE POLISHED NICKEL	1998	2	599	81878.49
LARGE POLISHED NICKEL	1998	3	200	86685.8835
LARGE POLISHED STEEL	1992	1	583	84289.6615
LARGE POLISHED STEEL	1992	2	595	82457.8804
LARGE POLISHED STEEL	1992	3	645	80964.6289
LARGE POLISHED STEEL	1992	4	603	79898.8504
LARGE POLISHED STEEL	1993	1	621	84588.0217
LARGE POLISHED STEEL	1993	2	615	81185.1175
LARGE POLISHED STEEL	1993	3	631	87719.3643
LARGE POLISHED STEEL	1993	4	576	83096.6861
LARGE POLISHED STEEL	1994	1	605	85812.9721
LARGE POLISHED STEEL	1994	2	591	82786.1836
LARGE POLISHED STEEL	1994	3	597	85518.5838
LARGE POLISHED STEEL	1994	4	632	84216.7918
LARGE POLISHED STEEL	1995	1	591	80525.8874
LARGE POLISHED STEEL	1995	2	590	83358.9937
LARGE POLISHED STEEL	1995	3	626	78742.0844
LARGE POLISHED STEEL	1995	4	569	83428.0688
LARGE POLISHED STEEL	1996	1	609	81527.9096
LARGE POLISHED STEEL	1996	2	614	83903.0221
LARGE POLISHED STEEL	1996	3	614	82701.4648
LARGE POLISHED STEEL	1996	4	601	82433.9923
LARGE POLISHED STEEL	1997	1	611	82210.3912
LARGE POLISHED STEEL	1997	2	601	87103.5918
LARGE POLISHED STEEL	1997	3	626	82428.6369
LARGE POLISHED STEEL	1997	4	608	82070.7244
LARGE POLISHED STEEL	1998	1	596	76274.9452
LARGE POLISHED STEEL	1998	2	633	84731.6295
LARGE POLISHED STEEL	1998	3	212	87694.5671
LARGE POLISHED TIN	1992	1	614	87509.6671
LARGE POLISHED TIN	1992	2	591	87118.7878
LARGE POLISHED TIN	1992	3	581	83422.2361
LARGE POLISHED TIN	1992	4	603	81640.1372
LARGE POLISHED TIN	1993	1	542	81216.2432
LARGE POLISHED TIN	1993	2	628	85239.8755
LARGE POLISHED TIN	1993	3	626	82126.2522
LARGE POLISHED TIN	1993	4	594	83261.8669
LARGE POLISHED TIN	1994	1	587	84935.524
LARGE POLISHED TIN	1994	2	597	79809.8653
LARGE POLISHED TIN	1994	3	586	82750.7118
LARGE POLISHED TIN	1994	4	655	81470.2831
LARGE POLISHED TIN	1995	1	587	80639.1387
LARGE POLISHED TIN	1995	2	625	82614.6418
LARGE POLISHED TIN	1995	3	635	87277.996
LARGE POLISHED TIN	1995	4	626	82997.3457
LARGE POLISHED TIN	1996	1	600	83489.633
LARGE POLISHED TIN	1996	2	615	80449.1619
LARGE POLISHED TIN	1996	3	612	79671.55
LARGE POLISHED TIN	1996	4	596	86657.213
LARGE POLISHED TIN	1997	1	591	84605.6539
LARGE POLISHED TIN	1997	2	605	81168.5578
LARGE POLISHED TIN	1997	3	630	81892.2394
LARGE POLISHED TIN	1997	4	611	82080.1264
LARGE POLISHED TIN	1998	1	577	83112.8286
LARGE POLISHED TIN	1998	2	623	82765.5603
LARGE POLISHED TIN	1998	3	251	80652.8046
MEDIUM ANODIZED BRASS	1992	1	619	81839.607
MEDIUM ANODIZED BRASS	1992	2	605	84649.004
MEDIUM ANODIZED BRASS	1992	3	648	83430.4105
MEDIUM ANODIZED BRASS	1992	4	590	83488.5111
MEDIUM ANODIZED BRASS	1993	1	634	82501.5558
MEDIUM ANODIZED BRASS	1993	2	600	81966.4079
MEDIUM ANODIZED BRASS	1993	3	649	79227.8643
MEDIUM ANODIZED BRASS	1993	4	587	79531.7635
MEDIUM ANODIZED BRASS	1994	1	575	82193.3195
MEDIUM ANODIZED BRASS	1994	2	605	79908.2537
MEDIUM ANODIZED BRASS	1994	3	586	80075.8225
MEDIUM ANODIZED BRASS	1994	4	609	80597.3523
MEDIUM ANODIZED BRASS	1995	1	609	85817.213
MEDIUM ANODIZED BRASS	1995	2	615	84318.5938
MEDIUM ANODIZED BRASS	1995	3	619	85265.1922
MEDIUM ANODIZED BRASS	1995	4	623	84692.6145
MEDIUM ANODIZED BRASS	1996	1	557	85241.3994
MEDIUM ANODIZED BRASS	1996	2	603	84467.6686
MEDIUM ANODIZED BRASS	1996	3	665	84187.4044
MEDIUM ANODIZED BRASS	1996	4	664	83798.7069
MEDIUM ANODIZED BRASS	1997	1	610	86029.3607
MEDIUM ANODIZED BRASS	1997	2	607	83000.9153
MEDIUM ANODIZED BRASS	1997	3	580	80574.9918
MEDIUM ANODIZED BRASS	1997	4	641	81178.2652
MEDIUM ANODIZED BRASS	1998	1	550	83444.2269
MEDIUM ANODIZED BRASS	1998	2	605	83264.3933
MEDIUM ANODIZED BRASS	1998	3	205	82270.9471
MEDIUM ANODIZED COPPER	1992	1	647	81694.8677
MEDIUM ANODIZED COPPER	1992	2	559	82008.2091
MEDIUM ANODIZED COPPER	1992	3	643	82633.3595
MEDIUM ANODIZED COPPER	1992	4	585	83839.7488
MEDIUM ANODIZED COPPER	1993	1	600	81517.7517
MEDIUM ANODIZED COPPER	1993	2	622	82360.3553
MEDIUM ANODIZED COPPER	1993	3	622	82664.5518
MEDIUM ANODIZED COPPER	1993	4	616	83718.4364
MEDIUM ANODIZED COPPER	1994	1	557	85516.0927
MEDIUM ANODIZED COPPER	1994	2	644	86249.5023
MEDIUM ANODIZED COPPER	1994	3	616	81087.3676
MEDIUM ANODIZED COPPER	1994	4	566	84334.8789
MEDIUM ANODIZED COPPER	1995	1	609	78995.0787
MEDIUM ANODIZED COPPER	1995	2	590	84169.0743
MEDIUM ANODIZED COPPER	1995	3	604	86056.7197
MEDIUM ANODIZED COPPER	1995	4	558	83297.964
MEDIUM ANODIZED COPPER	1996	1	591	78100.7046
MEDIUM ANODIZED COPPER	1996	2	570	82524.5305
MEDIUM ANODIZED COPPER	1996	3	609	79686.4213
MEDIUM ANODIZED COPPER	1996	4	610	81894.6434
MEDIUM ANODIZED COPPER	1997	1	588	84355.7425
MEDIUM ANODIZED COPPER	1997	2	588	83275.6634
MEDIUM ANODIZED COPPER	1997	3	594	82503.9575
MEDIUM ANODIZED COPPER	1997	4	575	82709.3979
MEDIUM ANODIZED COPPER	1998	1	609	81022.4548
MEDIUM ANODIZED COPPER	1998	2	619	84827.8528
MEDIUM ANODIZED COPPER	1998	3	210	82818.9367
MEDIUM ANODIZED NICKEL	1992	1	587	85375.576
MEDIUM ANODIZED NICKEL	1992	2	604	84810.2831
MEDIUM ANODIZED NICKEL	1992	3	606	82796.3592
MEDIUM ANODIZED NICKEL	1992	4	560	81920.9683
MEDIUM ANODIZED NICKEL	1993	1	574	81325.4514
MEDIUM ANODIZED NICKEL	1993	2	580	83449.8989
MEDIUM ANODIZED NICKEL	1993	3	619	81323.673
MEDIUM ANODIZED NICKEL	1993	4	567	85359.0863
MEDIUM ANODIZED NICKEL	1994	1	586	82827.367
MEDIUM ANODIZED NICKEL	1994	2	585	86954.9717
MEDIUM ANODIZED NICKEL	1994	3	663	85898.8033
MEDIUM ANODIZED NICKEL	1994	4	628	84169.3846
MEDIUM ANODIZED NICKEL	1995	1	599	83579.9974
MEDIUM ANODIZED NICKEL	1995	2	580	87508.0476
MEDIUM ANODIZED NICKEL	1995	3	573	81059.3366
MEDIUM ANODIZED NICKEL	1995	4	650	83612.7293
MEDIUM ANODIZED NICKEL	1996	1	591	83069.6689
MEDIUM ANODIZED NICKEL	1996	2	591	84009.1578
MEDIUM ANODIZED NICKEL	1996	3	630	82435.6252
MEDIUM ANODIZED NICKEL	1996	4	623	81753.5819
MEDIUM ANODIZED NICKEL	1997	1	578	83870.5055
MEDIUM ANODIZED NICKEL	1997	2	616	79397.0168
MEDIUM ANODIZED NICKEL	1997	3	608	81362.2851
MEDIUM ANODIZED NICKEL	1997	4	554	86221.9722
MEDIUM ANODIZED NICKEL	1998	1	618	85750.1572
MEDIUM ANODIZED NICKEL	1998	2	566	77903.718
MEDIUM ANODIZED NICKEL	1998	3	193	89543.1384
MEDIUM ANODIZED STEEL	1992	1	613	84004.2419
MEDIUM ANODIZED STEEL	1992	2	615	85792.9502
MEDIUM ANODIZED STEEL	1992	3	615	82638.608
MEDIUM ANODIZED STEEL	1992	4	631	79644.4533
MEDIUM ANODIZED STEEL	1993	1	627	82388.2738
MEDIUM ANODIZED STEEL	1993	2	537	83397.0012
MEDIUM ANODIZED STEEL	1993	3	591	84917.693
MEDIUM ANODIZED STEEL	1993	4	569	82888.3558
MEDIUM ANODIZED STEEL	1994	1	588	83069.9013
MEDIUM ANODIZED STEEL	1994	2	601	83722.6777
MEDIUM ANODIZED STEEL	1994	3	567	82460.5887
MEDIUM ANODIZED STEEL	1994	4	603	84255.3318
MEDIUM ANODIZED STEEL	1995	1	598	84022.1647
MEDIUM ANODIZED STEEL	1995	2	650	83314.7447
MEDIUM ANODIZED STEEL	1995	3	631	85745.8999
MEDIUM ANODIZED STEEL	1995	4	604	82857.786
MEDIUM ANODIZED STEEL	1996	1	612	85309.5862
MEDIUM ANODIZED STEEL	1996	2	584	79549.9444
MEDIUM ANODIZED STEEL	1996	3	632	85913.4728
MEDIUM ANODIZED STEEL	1996	4	615	86398.2565
MEDIUM ANODIZED STEEL	1997	1	629	83543.5254
MEDIUM ANODIZED STEEL	1997	2	588	80314.4814
MEDIUM ANODIZED STEEL	1997	3	666	83490.3262
MEDIUM ANODIZED STEEL	1997	4	622	83354.7311
MEDIUM ANODIZED STEEL	1998	1	642	82364.4241
MEDIUM ANODIZED STEEL	1998	2	638	82963.9994
MEDIUM ANODIZED STEEL	1998	3	226	81229.0247
MEDIUM ANODIZED TIN	1992	1	670	84408.1526
MEDIUM ANODIZED TIN	1992	2	593	83624.6871
MEDIUM ANODIZED TIN	1992	3	701	84795.9244
MEDIUM ANODIZED TIN	1992	4	667	82587.8912
MEDIUM ANODIZED TIN	1993	1	613	81910.8658
MEDIUM ANODIZED TIN	1993	2	626	86102.4937
MEDIUM ANODIZED TIN	1993	3	608	82079.8727
MEDIUM ANODIZED TIN	1993	4	663	85573.7931
MEDIUM ANODIZED TIN	1994	1	607	81297.7688
MEDIUM ANODIZED TIN	1994	2	634	80162.8867
MEDIUM ANODIZED TIN	1994	3	617	83156.3287
MEDIUM ANODIZED TIN	1994	4	595	84970.4147
MEDIUM ANODIZED TIN	1995	1	625	85375.5455
MEDIUM ANODIZED TIN	1995	2	611	82925.7348
